player_id,player_name,position,sub_position,country_of_citizenship,club_id,club_name,competition_id,competition_name,country_name,season,season_label,age_at_season_end,appearances,minutes_played,goals,assists,goal_contributions,goals_per_90,assists_per_90,goal_contributions_per_90,club_matches,club_points_per_match,availability_percentage,productivity_percentile,availability_percentile,productivity_percentile_score,availability_percentile_score,productivity_availability_score,combined_position_league_season_rank,combined_league_season_rank,combined_overall_rank
333647,Jonathan Burkardt,Attack,Centre-Forward,Germany,39,1.FSV Mainz 05,L1,bundesliga,Germany,2024,2024-25,24,29,2125,18,3,21,0.762,0.127,0.889,34,1.53,69.44,0.923076923,0.384615385,92.31,38.46,65.38,10,31,1006
330659,Justin Kluivert,Midfield,Attacking Midfield,Netherlands,989,AFC Bournemouth,GB1,premier-league,England,2024,2024-25,26,34,2356,12,6,18,0.458,0.229,0.688,38,1.47,68.89,0.983050847,0.423728814,98.31,42.37,70.34,11,31,762
371371,Marash Kumbulla,Defender,Centre-Back,Albania,714,RCD Espanyol Barcelona,ES1,laliga,Spain,2024,2024-25,25,35,2976,3,0,3,0.091,0,0.091,38,1.11,87.02,0.551282051,0.871794872,55.13,87.18,71.15,14,31,711
451276,Dominik Szoboszlai,Midfield,Attacking Midfield,Hungary,31,Liverpool FC,GB1,premier-league,England,2024,2024-25,24,36,2497,6,7,13,0.216,0.252,0.469,38,2.21,73.01,0.881355932,0.525423729,88.14,52.54,70.34,12,32,763
368887,Loïs Openda,Attack,Centre-Forward,Belgium,23826,RB Leipzig,L1,bundesliga,Germany,2024,2024-25,25,33,2464,9,9,18,0.329,0.329,0.657,34,1.5,80.52,0.576923077,0.730769231,57.69,73.08,65.38,11,32,1007
288225,Ludovic Blas,Midfield,Right Midfield,France,273,Stade Rennais FC,FR1,ligue-1,France,2024,2024-25,27,29,2302,6,9,15,0.235,0.352,0.586,34,1.21,75.23,0.973684211,0.394736842,97.37,39.47,68.42,9,32,857
525299,Miguel Gutiérrez,Defender,Left-Back,Spain,12321,Girona FC,ES1,laliga,Spain,2024,2024-25,23,29,2464,1,5,6,0.037,0.183,0.219,38,1.08,72.05,0.948717949,0.448717949,94.87,44.87,69.87,15,32,782
432092,Roberto Piccoli,Attack,Centre-Forward,Italy,1390,Cagliari Calcio,IT1,serie-a,Italy,2024,2024-25,24,37,3145,10,3,13,0.286,0.086,0.372,38,0.95,91.96,0.342857143,1,34.29,100,67.14,9,32,926
385105,Gabriel Suazo,Defender,Left-Back,Chile,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,27,30,2161,0,6,6,0,0.25,0.25,34,1.24,70.62,0.915254237,0.440677966,91.53,44.07,67.8,16,33,894
158863,Iñigo Martínez,Defender,Centre-Back,Spain,131,FC Barcelona,ES1,laliga,Spain,2024,2024-25,34,28,2493,0,5,5,0,0.181,0.181,38,2.32,72.89,0.897435897,0.5,89.74,50,69.87,16,33,783
133731,Patrick Mainka,Defender,Centre-Back,Germany,2036,1. Fußballclub Heidenheim 1846,L1,bundesliga,Germany,2024,2024-25,30,34,3060,1,1,2,0.029,0.029,0.059,34,0.85,100,0.322580645,0.983870968,32.26,98.39,65.32,15,33,1015
314965,Pedro Pereira,Defender,Right-Back,Portugal,2919,AC Monza,IT1,serie-a,Italy,2024,2024-25,27,35,2674,1,3,4,0.034,0.101,0.135,38,0.47,78.19,0.714285714,0.628571429,71.43,62.86,67.14,18,33,927
553875,Pedro Porro,Defender,Right-Back,Spain,148,Tottenham Hotspur,GB1,premier-league,England,2024,2024-25,25,33,2609,2,6,8,0.069,0.207,0.276,38,1,76.29,0.942028986,0.463768116,94.2,46.38,70.29,13,33,767
648020,Alexsandro,Defender,Centre-Back,Brazil,1082,LOSC Lille,FR1,ligue-1,France,2024,2024-25,25,30,2700,1,1,2,0.033,0.033,0.067,34,1.76,88.24,0.406779661,0.898305085,40.68,89.83,65.25,17,34,1020
93707,Christian Günter,Defender,Left-Back,Germany,60,SC Freiburg,L1,bundesliga,Germany,2024,2024-25,32,29,2324,2,4,6,0.077,0.155,0.232,34,1.62,75.95,0.806451613,0.483870968,80.65,48.39,64.52,16,34,1052
532937,Johan Vásquez,Defender,Centre-Back,Mexico,252,Genoa CFC,IT1,serie-a,Italy,2024,2024-25,26,36,3041,3,0,3,0.089,0,0.089,38,1.13,88.92,0.528571429,0.814285714,52.86,81.43,67.14,19,34,928
517894,Matheus Cunha,Attack,Centre-Forward,Brazil,543,Wolverhampton Wanderers,GB1,premier-league,England,2024,2024-25,26,33,2603,15,6,21,0.519,0.207,0.726,38,1.11,76.11,0.777777778,0.622222222,77.78,62.22,70,9,34,772
533568,Nahuel Tenaglia,Defender,Right-Back,Argentina,1108,Deportivo Alavés,ES1,laliga,Spain,2024,2024-25,29,34,2923,2,1,3,0.062,0.031,0.092,38,1.11,85.47,0.576923077,0.820512821,57.69,82.05,69.87,17,34,784
148367,Christian Nørgaard,Midfield,Defensive Midfield,Denmark,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,31,34,2830,5,4,9,0.159,0.127,0.286,38,1.47,82.75,0.610169492,0.745762712,61.02,74.58,67.8,13,35,893
139435,Dani Rodríguez,Midfield,Attacking Midfield,Spain,237,RCD Mallorca,ES1,laliga,Spain,2024,2024-25,37,37,2175,4,7,11,0.166,0.29,0.455,38,1.26,63.6,0.97826087,0.413043478,97.83,41.3,69.57,10,35,798
876631,Habib Diarra,Midfield,Central Midfield,Senegal,667,RC Strasbourg Alsace,FR1,ligue-1,France,2024,2024-25,21,30,2357,4,5,9,0.153,0.191,0.344,34,1.68,77.03,0.710526316,0.578947368,71.05,57.89,64.47,10,35,1058
232454,Nadiem Amiri,Midfield,Central Midfield,Germany,39,1.FSV Mainz 05,L1,bundesliga,Germany,2024,2024-25,28,30,2484,7,5,12,0.254,0.181,0.435,34,1.53,81.18,0.763157895,0.526315789,76.32,52.63,64.47,8,35,1057
255942,Nicolò Barella,Midfield,Central Midfield,Italy,46,Inter Milan,IT1,serie-a,Italy,2024,2024-25,28,33,2498,3,6,9,0.108,0.216,0.324,38,2.13,73.04,0.784313725,0.549019608,78.43,54.9,66.67,7,35,958
476836,Aron Dønnum,Midfield,Right Midfield,Norway,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,27,32,2699,2,3,5,0.067,0.1,0.167,34,1.24,88.2,0.394736842,0.894736842,39.47,89.47,64.47,11,36,1059
430280,Hans Nicolussi Caviglia,Midfield,Defensive Midfield,Italy,607,Venezia FC,IT1,serie-a,Italy,2024,2024-25,25,35,2870,4,3,7,0.125,0.094,0.22,38,0.76,83.92,0.529411765,0.803921569,52.94,80.39,66.67,8,36,963
199527,Jacob Murphy,Attack,Right Winger,England,762,Newcastle United,GB1,premier-league,England,2024,2024-25,30,35,2382,8,12,20,0.302,0.453,0.756,38,1.74,69.65,0.888888889,0.466666667,88.89,46.67,67.78,10,36,896
581357,Jan Schöppner,Midfield,Central Midfield,Germany,2036,1. Fußballclub Heidenheim 1846,L1,bundesliga,Germany,2024,2024-25,26,33,2688,4,2,6,0.134,0.067,0.201,34,0.85,87.84,0.473684211,0.763157895,47.37,76.32,61.84,9,36,1204
1076815,Javi Rodríguez,Defender,Centre-Back,Spain,940,Celta de Vigo,ES1,laliga,Spain,2024,2024-25,22,36,2513,3,2,5,0.107,0.072,0.179,38,1.45,73.48,0.871794872,0.512820513,87.18,51.28,69.23,18,36,816
398073,Achraf Hakimi,Defender,Right-Back,Morocco,583,Paris Saint-Germain,FR1,ligue-1,France,2024,2024-25,26,25,2068,4,8,12,0.174,0.348,0.522,34,2.47,67.58,1,0.288135593,100,28.81,64.41,18,37,1061
627442,Benjamin Sesko,Attack,Centre-Forward,Slovenia,23826,RB Leipzig,L1,bundesliga,Germany,2024,2024-25,22,33,2398,13,5,18,0.488,0.188,0.676,34,1.5,78.37,0.615384615,0.615384615,61.54,61.54,61.54,12,37,1221
303259,Dodi Lukébakio,Attack,Right Winger,Belgium,368,Sevilla FC,ES1,laliga,Spain,2024,2024-25,27,38,3103,11,2,13,0.319,0.058,0.377,38,1.08,90.73,0.377777778,1,37.78,100,68.89,9,37,834
371851,Jaka Bijol,Defender,Centre-Back,Slovenia,410,Udinese Calcio,IT1,serie-a,Italy,2024,2024-25,26,34,2964,1,2,3,0.03,0.061,0.091,38,1.16,86.67,0.542857143,0.785714286,54.29,78.57,66.43,20,37,970
480692,Luis Díaz,Attack,Left Winger,Colombia,31,Liverpool FC,GB1,premier-league,England,2024,2024-25,28,36,2413,13,7,20,0.485,0.261,0.746,38,2.21,70.56,0.866666667,0.488888889,86.67,48.89,67.78,11,37,897
292534,Eric Smith,Defender,Centre-Back,Sweden,35,FC St. Pauli,L1,bundesliga,Germany,2024,2024-25,28,32,2828,1,1,2,0.032,0.032,0.064,34,0.94,92.42,0.338709677,0.887096774,33.87,88.71,61.29,17,38,1241
614258,Levi Colwill,Defender,Centre-Back,England,631,Chelsea FC,GB1,premier-league,England,2024,2024-25,22,35,3150,2,1,3,0.057,0.029,0.086,38,1.82,92.11,0.507246377,0.84057971,50.72,84.06,67.39,14,38,917
277384,Martin Valjent,Defender,Centre-Back,Slovakia,237,RCD Mallorca,ES1,laliga,Spain,2024,2024-25,29,31,2765,3,0,3,0.098,0,0.098,38,1.26,80.85,0.615384615,0.756410256,61.54,75.64,68.59,19,38,845
494586,Mickaël Nadé,Defender,Centre-Back,France,618,AS Saint-Étienne,FR1,ligue-1,France,2024,2024-25,26,26,2278,1,3,4,0.04,0.119,0.158,34,0.88,74.44,0.762711864,0.525423729,76.27,52.54,64.41,19,38,1066
522784,Taty Castellanos,Attack,Centre-Forward,Argentina,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2024,2024-25,26,29,2395,10,5,15,0.376,0.188,0.564,38,1.71,70.03,0.742857143,0.571428571,74.29,57.14,65.71,10,38,994
12282,Daley Blind,Defender,Centre-Back,Netherlands,12321,Girona FC,ES1,laliga,Spain,2024,2024-25,35,34,2780,0,3,3,0,0.097,0.097,38,1.08,81.29,0.602564103,0.769230769,60.26,76.92,68.59,20,39,846
431755,Dejan Kulusevski,Midfield,Attacking Midfield,Sweden,148,Tottenham Hotspur,GB1,premier-league,England,2024,2024-25,25,32,2391,7,4,11,0.263,0.151,0.414,38,1,69.91,0.830508475,0.474576271,83.05,47.46,65.25,14,39,1017
786436,Ismaël Doukouré,Defender,Centre-Back,France,667,RC Strasbourg Alsace,FR1,ligue-1,France,2024,2024-25,21,31,2647,1,1,2,0.034,0.034,0.068,34,1.68,86.5,0.423728814,0.847457627,42.37,84.75,63.56,20,39,1100
187492,Julian Brandt,Midfield,Attacking Midfield,Germany,16,Borussia Dortmund,L1,bundesliga,Germany,2024,2024-25,29,30,2319,5,10,15,0.194,0.388,0.582,34,1.68,75.78,0.868421053,0.342105263,86.84,34.21,60.53,10,39,1286
283735,Mattia Zaccagni,Attack,Left Winger,Italy,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2024,2024-25,30,34,2707,8,6,14,0.266,0.199,0.465,38,1.71,79.15,0.485714286,0.828571429,48.57,82.86,65.71,11,39,995
181382,Abdoulaye Touré,Midfield,Defensive Midfield,Guinea,738,Le Havre AC,FR1,ligue-1,France,2024,2024-25,31,28,2331,10,1,11,0.386,0.039,0.425,34,1,76.18,0.815789474,0.447368421,81.58,44.74,63.16,12,40,1119
534033,Alexis Mac Allister,Midfield,Central Midfield,Argentina,31,Liverpool FC,GB1,premier-league,England,2024,2024-25,26,35,2609,5,5,10,0.172,0.172,0.345,38,2.21,76.29,0.694915254,0.610169492,69.49,61.02,65.25,15,40,1018
232320,Atakan Karazor,Midfield,Defensive Midfield,Türkiye,79,VfB Stuttgart,L1,bundesliga,Germany,2024,2024-25,28,32,2626,2,4,6,0.069,0.137,0.206,34,1.47,85.82,0.5,0.710526316,50,71.05,60.53,11,40,1288
249513,Diego Rico,Defender,Left-Back,Spain,3709,Getafe CF,ES1,laliga,Spain,2024,2024-25,32,33,2820,0,3,3,0,0.096,0.096,38,1.11,82.46,0.58974359,0.782051282,58.97,78.21,68.59,21,40,847
371149,Evan Ndicka,Defender,Centre-Back,Cote d'Ivoire,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2024,2024-25,25,38,3420,0,2,2,0,0.053,0.053,38,1.82,100,0.328571429,0.985714286,32.86,98.57,65.71,21,40,997
351955,Federico Baschirotto,Defender,Centre-Back,Italy,1005,US Lecce,IT1,serie-a,Italy,2024,2024-25,28,38,3420,2,0,2,0.053,0,0.053,38,0.89,100,0.328571429,0.985714286,32.86,98.57,65.71,21,40,997
423440,Martín Zubimendi,Midfield,Defensive Midfield,Spain,681,Real Sociedad,ES1,laliga,Spain,2024,2024-25,26,36,2962,2,2,4,0.061,0.061,0.122,38,1.21,86.61,0.434782609,0.934782609,43.48,93.48,68.48,11,41,855
167799,Pierre-Emile Højbjerg,Midfield,Defensive Midfield,Denmark,244,Olympique Marseille,FR1,ligue-1,France,2024,2024-25,29,30,2666,2,4,6,0.068,0.135,0.203,34,1.91,87.12,0.447368421,0.815789474,44.74,81.58,63.16,13,41,1121
357992,Raoul Bellanova,Midfield,Right Midfield,Italy,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,25,34,2407,0,10,10,0,0.374,0.374,38,1.95,70.38,0.843137255,0.470588235,84.31,47.06,65.69,9,41,999
328784,Robin Koch,Defender,Centre-Back,Germany,24,Eintracht Frankfurt,L1,bundesliga,Germany,2024,2024-25,28,30,2589,3,0,3,0.104,0,0.104,34,1.76,84.61,0.516129032,0.693548387,51.61,69.35,60.48,18,41,1292
314353,Trent Alexander-Arnold,Defender,Right-Back,England,31,Liverpool FC,GB1,premier-league,England,2024,2024-25,26,33,2377,3,7,10,0.114,0.265,0.379,38,2.21,69.5,1,0.289855072,100,28.99,64.49,15,41,1053
467632,Cristian Cásseres Jr.,Midfield,Central Midfield,Venezuela,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,25,32,2706,1,3,4,0.033,0.1,0.133,34,1.24,88.43,0.315789474,0.921052632,31.58,92.11,61.84,14,42,1205
607854,Éderson,Midfield,Central Midfield,Brazil,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,25,37,2886,4,2,6,0.125,0.062,0.187,38,1.95,84.39,0.490196078,0.823529412,49.02,82.35,65.69,10,42,1000
369674,Joakim Maehle,Defender,Left-Back,Denmark,82,VfL Wolfsburg,L1,bundesliga,Germany,2024,2024-25,28,28,2190,3,4,7,0.123,0.164,0.288,34,1.26,71.57,0.887096774,0.306451613,88.71,30.65,59.68,19,42,1328
262939,Johan Mojica,Defender,Left-Back,Colombia,237,RCD Mallorca,ES1,laliga,Spain,2024,2024-25,32,36,2753,1,2,3,0.033,0.065,0.098,38,1.26,80.5,0.615384615,0.743589744,61.54,74.36,67.95,22,42,881
404842,Vitaliy Mykolenko,Defender,Left-Back,Ukraine,29,Everton FC,GB1,premier-league,England,2024,2024-25,26,35,3084,1,2,3,0.029,0.058,0.088,38,1.26,90.18,0.536231884,0.753623188,53.62,75.36,64.49,16,42,1054
84301,Benjamin André,Midfield,Defensive Midfield,France,1082,LOSC Lille,FR1,ligue-1,France,2024,2024-25,34,30,2693,0,4,4,0,0.134,0.134,34,1.76,88.01,0.342105263,0.868421053,34.21,86.84,60.53,15,43,1289
370789,Julian Ryerson,Defender,Right-Back,Norway,16,Borussia Dortmund,L1,bundesliga,Germany,2024,2024-25,27,29,2270,2,4,6,0.079,0.159,0.238,34,1.68,74.18,0.822580645,0.370967742,82.26,37.1,59.68,20,43,1329
465830,Mattéo Guendouzi,Midfield,Central Midfield,France,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2024,2024-25,26,37,3275,1,3,4,0.027,0.082,0.11,38,1.71,95.76,0.294117647,1,29.41,100,64.71,11,43,1048
525247,Maximilian Kilman,Defender,Centre-Back,England,379,West Ham United,GB1,premier-league,England,2024,2024-25,28,38,3349,0,2,2,0,0.054,0.054,38,1.13,97.92,0.304347826,0.985507246,30.43,98.55,64.49,17,43,1055
378293,Yangel Herrera,Midfield,Central Midfield,Venezuela,12321,Girona FC,ES1,laliga,Spain,2024,2024-25,27,29,2265,4,3,7,0.159,0.119,0.278,38,1.08,66.23,0.847826087,0.5,84.78,50,67.39,12,43,916
406040,Ademola Lookman,Attack,Left Winger,Nigeria,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,27,31,2265,15,5,20,0.596,0.199,0.795,38,1.95,66.23,0.885714286,0.4,88.57,40,64.29,12,44,1069
283994,Ludovic Ajorque,Attack,Centre-Forward,France,3911,Stade Brestois 29,FR1,ligue-1,France,2024,2024-25,31,31,2506,13,3,16,0.467,0.108,0.575,34,1.47,81.9,0.592592593,0.592592593,59.26,59.26,59.26,9,44,1353
124502,Matthias Ginter,Defender,Centre-Back,Germany,60,SC Freiburg,L1,bundesliga,Germany,2024,2024-25,31,32,2560,2,1,3,0.07,0.035,0.105,34,1.62,83.66,0.532258065,0.661290323,53.23,66.13,59.68,21,44,1330
283628,Tomáš Souček,Midfield,Defensive Midfield,Czech Republic,379,West Ham United,GB1,premier-league,England,2024,2024-25,30,35,2571,9,2,11,0.315,0.07,0.385,38,1.13,75.18,0.745762712,0.542372881,74.58,54.24,64.41,16,44,1062
371998,Vinicius Junior,Attack,Left Winger,Brazil,418,Real Madrid,ES1,laliga,Spain,2024,2024-25,24,30,2258,11,10,21,0.438,0.399,0.837,38,2.21,66.02,0.911111111,0.422222222,91.11,42.22,66.67,10,44,952
357156,Diogo Leite,Defender,Centre-Back,Portugal,89,1.FC Union Berlin,L1,bundesliga,Germany,2024,2024-25,26,30,2548,1,2,3,0.035,0.071,0.106,34,1.18,83.27,0.548387097,0.629032258,54.84,62.9,58.87,22,45,1385
135343,Fabian Schär,Defender,Centre-Back,Switzerland,762,Newcastle United,GB1,premier-league,England,2024,2024-25,33,34,2938,4,0,4,0.123,0,0.123,38,1.74,85.91,0.623188406,0.652173913,62.32,65.22,63.77,18,45,1084
112515,Marcos Alonso,Defender,Centre-Back,Spain,940,Celta de Vigo,ES1,laliga,Spain,2024,2024-25,34,31,2649,3,0,3,0.102,0,0.102,38,1.45,77.46,0.641025641,0.692307692,64.1,69.23,66.67,23,45,964
357164,Rafael Leão,Attack,Left Winger,Portugal,5,AC Milan,IT1,serie-a,Italy,2024,2024-25,26,34,2330,8,10,18,0.309,0.386,0.695,38,1.66,68.13,0.8,0.485714286,80,48.57,64.29,13,45,1070
607223,Rayan Cherki,Midfield,Attacking Midfield,France,1041,Olympique Lyon,FR1,ligue-1,France,2024,2024-25,21,30,2048,8,11,19,0.352,0.483,0.835,34,1.68,66.93,1,0.184210526,100,18.42,59.21,16,45,1356
429983,Jørgen Strand Larsen,Attack,Centre-Forward,Norway,543,Wolverhampton Wanderers,GB1,premier-league,England,2024,2024-25,25,35,2603,14,4,18,0.484,0.138,0.622,38,1.11,76.11,0.644444444,0.622222222,64.44,62.22,63.33,12,46,1112
463618,Khéphren Thuram,Midfield,Central Midfield,France,506,Juventus FC,IT1,serie-a,Italy,2024,2024-25,24,35,2329,4,6,10,0.155,0.232,0.386,38,1.84,68.1,0.882352941,0.392156863,88.24,39.22,63.73,12,46,1085
429259,Mark McKenzie,Defender,Centre-Back,United States,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,26,30,2497,1,1,2,0.036,0.036,0.072,34,1.24,81.6,0.440677966,0.728813559,44.07,72.88,58.47,21,46,1399
962110,Pau Cubarsí,Defender,Centre-Back,Spain,131,FC Barcelona,ES1,laliga,Spain,2024,2024-25,18,35,2621,0,3,3,0,0.103,0.103,38,2.32,76.64,0.653846154,0.653846154,65.38,65.38,65.38,24,46,1009
566931,Xavi Simons,Midfield,Attacking Midfield,Netherlands,23826,RB Leipzig,L1,bundesliga,Germany,2024,2024-25,22,25,2157,10,7,17,0.417,0.292,0.709,34,1.5,70.49,0.947368421,0.210526316,94.74,21.05,57.89,12,46,1429
198116,Federico Dimarco,Defender,Left-Back,Italy,46,Inter Milan,IT1,serie-a,Italy,2024,2024-25,27,33,2197,4,9,13,0.164,0.369,0.533,38,2.13,64.24,1,0.242857143,100,24.29,62.14,22,47,1184
316264,Martin Ødegaard,Midfield,Attacking Midfield,Norway,11,Arsenal FC,GB1,premier-league,England,2024,2024-25,26,30,2332,3,8,11,0.116,0.309,0.425,38,1.95,68.19,0.86440678,0.389830508,86.44,38.98,62.71,17,47,1144
190284,Maximilian Eggestein,Midfield,Central Midfield,Germany,60,SC Freiburg,L1,bundesliga,Germany,2024,2024-25,28,33,2855,2,0,2,0.063,0,0.063,34,1.62,93.3,0.236842105,0.921052632,23.68,92.11,57.89,13,47,1436
822331,Omar El Hilali,Defender,Right-Back,Morocco,714,RCD Espanyol Barcelona,ES1,laliga,Spain,2024,2024-25,21,36,3159,0,2,2,0,0.057,0.057,38,1.11,92.37,0.346153846,0.961538462,34.62,96.15,65.38,25,47,1011
280387,Vincent Sierro,Midfield,Central Midfield,Switzerland,415,FC Toulouse,FR1,ligue-1,France,2024,2024-25,29,29,2410,5,1,6,0.187,0.037,0.224,34,1.24,78.76,0.526315789,0.631578947,52.63,63.16,57.89,17,47,1431
315853,Alessandro Bastoni,Defender,Centre-Back,Italy,46,Inter Milan,IT1,serie-a,Italy,2024,2024-25,26,33,2421,1,5,6,0.037,0.186,0.223,38,2.13,70.79,0.828571429,0.414285714,82.86,41.43,62.14,23,48,1185
278296,Antonio Raíllo,Defender,Centre-Back,Spain,237,RCD Mallorca,ES1,laliga,Spain,2024,2024-25,33,36,3209,2,0,2,0.056,0,0.056,38,1.26,93.83,0.333333333,0.974358974,33.33,97.44,65.38,26,48,1012
192492,Jordan Lefort,Defender,Centre-Back,Mauritania,1420,Angers SCO,FR1,ligue-1,France,2024,2024-25,31,34,3060,0,1,1,0,0.029,0.029,34,1.06,100,0.152542373,1,15.25,100,57.63,22,48,1450
196792,Julian Weigl,Midfield,Defensive Midfield,Germany,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2024,2024-25,29,33,2888,0,2,2,0,0.062,0.062,34,1.32,94.38,0.210526316,0.947368421,21.05,94.74,57.89,14,48,1437
236490,Ola Aina,Defender,Right-Back,Nigeria,703,Nottingham Forest,GB1,premier-league,England,2024,2024-25,28,35,3002,2,1,3,0.06,0.03,0.09,38,1.71,87.78,0.550724638,0.695652174,55.07,69.57,62.32,19,48,1167
93720,Alexandre Lacazette,Attack,Centre-Forward,France,1041,Olympique Lyon,FR1,ligue-1,France,2024,2024-25,34,30,2061,15,2,17,0.655,0.087,0.742,34,1.68,67.35,0.888888889,0.259259259,88.89,25.93,57.41,10,49,1465
435772,Charles De Ketelaere,Midfield,Attacking Midfield,Belgium,800,Atalanta BC,IT1,serie-a,Italy,2024,2024-25,24,36,2080,7,8,15,0.303,0.346,0.649,38,1.95,60.82,1,0.235294118,100,23.53,61.76,13,49,1211
59561,Dani Parejo,Midfield,Central Midfield,Spain,1050,Villarreal CF,ES1,laliga,Spain,2024,2024-25,36,36,2278,3,3,6,0.119,0.119,0.237,38,1.84,66.61,0.782608696,0.52173913,78.26,52.17,65.22,13,49,1021
420002,Jean-Philippe Mateta,Attack,Centre-Forward,France,873,Crystal Palace,GB1,premier-league,England,2024,2024-25,28,37,2656,14,2,16,0.474,0.068,0.542,38,1.39,77.66,0.488888889,0.755555556,48.89,75.56,62.22,13,49,1177
125103,Marvin Ducksch,Attack,Centre-Forward,Germany,86,SV Werder Bremen,L1,bundesliga,Germany,2024,2024-25,31,32,2435,8,9,17,0.296,0.333,0.628,34,1.5,79.58,0.5,0.653846154,50,65.38,57.69,13,49,1444
241641,Bernardo Silva,Midfield,Attacking Midfield,Portugal,281,Manchester City,GB1,premier-league,England,2024,2024-25,30,33,2668,4,4,8,0.135,0.135,0.27,38,1.87,78.01,0.593220339,0.644067797,59.32,64.41,61.86,18,50,1199
213670,Lucas Torró,Midfield,Defensive Midfield,Spain,331,CA Osasuna,ES1,laliga,Spain,2024,2024-25,30,35,2963,3,0,3,0.091,0,0.091,38,1.37,86.64,0.347826087,0.956521739,34.78,95.65,65.22,14,50,1022
242661,Manolis Saliakas,Defender,Right-Back,Greece,35,FC St. Pauli,L1,bundesliga,Germany,2024,2024-25,28,30,2324,2,2,4,0.077,0.077,0.155,34,0.94,75.95,0.661290323,0.483870968,66.13,48.39,57.26,23,50,1472
127156,Téji Savanier,Midfield,Attacking Midfield,France,969,Montpellier HSC,FR1,ligue-1,France,2024,2024-25,33,31,2339,2,5,7,0.077,0.192,0.269,34,0.47,76.44,0.605263158,0.526315789,60.53,52.63,56.58,18,50,1520
569598,Youssouf Fofana,Midfield,Defensive Midfield,France,5,AC Milan,IT1,serie-a,Italy,2024,2024-25,26,35,2510,1,6,7,0.036,0.215,0.251,38,1.66,73.39,0.666666667,0.568627451,66.67,56.86,61.76,14,50,1213
567576,Elliot Anderson,Midfield,Central Midfield,England,703,Nottingham Forest,GB1,premier-league,England,2024,2024-25,22,37,2743,2,6,8,0.066,0.197,0.262,38,1.71,80.2,0.559322034,0.677966102,55.93,67.8,61.86,19,51,1200
560593,Hicham Boudaoui,Midfield,Central Midfield,Algeria,417,OGC Nice,FR1,ligue-1,France,2024,2024-25,25,29,2440,2,4,6,0.074,0.148,0.221,34,1.76,79.74,0.473684211,0.657894737,47.37,65.79,56.58,19,51,1521
255508,Iñaki Williams,Attack,Right Winger,Ghana,621,Athletic Bilbao,ES1,laliga,Spain,2024,2024-25,31,35,2653,6,8,14,0.204,0.271,0.475,38,1.84,77.57,0.533333333,0.755555556,53.33,75.56,64.44,11,51,1060
289835,Jens Stage,Midfield,Central Midfield,Denmark,86,SV Werder Bremen,L1,bundesliga,Germany,2024,2024-25,28,28,2210,10,5,15,0.407,0.204,0.611,34,1.5,72.22,0.894736842,0.236842105,89.47,23.68,56.58,15,51,1518
572265,Lorenzo Lucca,Attack,Centre-Forward,Italy,410,Udinese Calcio,IT1,serie-a,Italy,2024,2024-25,24,33,2363,12,2,14,0.457,0.076,0.533,38,1.16,69.09,0.685714286,0.542857143,68.57,54.29,61.43,14,51,1229
341227,Juan Miranda,Defender,Left-Back,Spain,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2024,2024-25,25,31,2277,0,6,6,0,0.237,0.237,38,1.63,66.58,0.9,0.328571429,90,32.86,61.43,24,52,1231
644401,Keane Lewis-Potter,Midfield,Left Midfield,England,1148,Brentford FC,GB1,premier-league,England,2024,2024-25,24,38,3100,1,4,5,0.029,0.116,0.145,38,1.47,90.64,0.322033898,0.915254237,32.2,91.53,61.86,20,52,1202
691892,Nathaniel Brown,Defender,Left-Back,Germany,24,Eintracht Frankfurt,L1,bundesliga,Germany,2024,2024-25,22,26,1952,3,7,10,0.138,0.323,0.461,34,1.76,63.79,1,0.129032258,100,12.9,56.45,24,52,1530
441170,Valentin Rosier,Defender,Right-Back,France,1244,CD Leganés,ES1,laliga,Spain,2024,2024-25,28,32,2592,1,2,3,0.035,0.069,0.104,38,1.05,75.79,0.666666667,0.615384615,66.67,61.54,64.1,27,52,1075
789082,Vanderson,Defender,Right-Back,Brazil,162,AS Monaco,FR1,ligue-1,France,2024,2024-25,24,29,2073,1,3,4,0.043,0.13,0.174,34,1.79,67.75,0.813559322,0.305084746,81.36,30.51,55.93,23,52,1569
